OrSpecification.java,org.ow2.proactive.catalog.repository.specification.catalogobject.OrSpecification$OrSpecificationBuilder,null,operations,49,NO_COVERAGE,none
OrSpecification.java,org.ow2.proactive.catalog.repository.specification.catalogobject.OrSpecification$OrSpecificationBuilder,null,value,49,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity$CatalogObjectRevisionEntityBuilder,null,build,64,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity$CatalogObjectRevisionEntityBuilder,null,catalogObject,64,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity$CatalogObjectRevisionEntityBuilder,null,commitMessage,64,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity$CatalogObjectRevisionEntityBuilder,null,commitTime,64,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity$CatalogObjectRevisionEntityBuilder,null,id,64,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity$CatalogObjectRevisionEntityBuilder,null,keyValueMetadataList,64,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity$CatalogObjectRevisionEntityBuilder,null,rawObject,64,NO_COVERAGE,none
CatalogObjectWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectWhereArgs$CatalogObjectWhereArgsBuilder,null,andArg,44,NO_COVERAGE,none
CatalogObjectWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectWhereArgs$CatalogObjectWhereArgsBuilder,null,bucketNameArg,44,NO_COVERAGE,none
